16.331,3,8.8,6,5
95.945,1,8.8,6,5
69.633,2,8.8,6,5
10.684,3,8.8,6,5
143.3,3,8.8,6,5
75.413,1,8.8,6,5
60.218,2,8.8,6,5
54.775,2,8.8,6,5
8.6057,3,8.8,6,5
17.872,3,8.8,6,5
3.3309,1,8.8,6,5
41.295,3,8.8,6,5
83.986,2,8.8,6,5
77.304,2,8.8,6,5
66.573,1,8.8,6,5
129.68,3,8.8,6,5
22.55,2,8.8,6,5
124.95,1,8.8,6,5
95.764,3,8.8,6,5
41.891,2,8.8,6,5
24.34,1,8.8,6,5
12.017,1,8.8,6,5
32.973,3,8.8,6,5
143.34,1,8.8,6,5
96.521,1,8.8,6,5
3.0995,2,8.8,6,5
72.562,2,8.8,6,5
50.106,1,7.7,17,5
183.22,3,7.7,17,5
86.277,2,7.7,17,5
93.483,3,7.7,17,5
26.05,1,7.7,17,5
71.003,1,7.7,17,5
109.31,1,7.7,17,5
167.31,1,7.7,17,5
89.818,3,7.7,17,5
84.892,3,7.7,17,5
10.317,1,7.7,17,5
122.94,2,7.7,17,5
13.783,3,7.7,17,5
13.254,3,7.7,17,5
69.458,1,7.7,17,5
6.1818,1,7.7,17,5
65.248,2,7.7,17,5
15.476,2,7.7,17,5
108.51,1,7.7,17,5
59.831,3,9.6,44,5
44.922,1,9.6,44,5
26.751,2,9.6,44,5
105.73,2,9.6,44,5
51.228,2,9.6,44,5
22.827,3,9.6,44,5
52.52,1,9.6,44,5
11.593,3,9.6,44,5
79.368,2,9.6,44,5
57.938,1,9.6,44,5
47.085,1,9.6,44,5
177.86,1,9.6,44,5
13.351,2,9.6,44,5
20.732,3,9.6,44,5
54.794,1,9.6,45,5
82.985,2,9.6,45,5
46.642,2,9.6,45,5
17.953,2,9.6,45,5
59.478,3,9.6,45,5
82.252,1,9.6,45,5
108.31,3,9.6,45,5
33.899,2,9.6,45,5
1.9527,1,9.6,45,5
23.681,1,9.6,45,5
37.851,1,9.6,45,5
44.843,3,9.6,45,5
20.358,2,9.6,45,5
24.408,3,9.6,45,5
25.416,3,6.6,49,5
9.2408,1,6.6,49,5
113.44,1,6.6,49,5
30.572,1,6.6,49,5
4.2437,3,6.6,49,5
87.122,3,9.7,50,5
48.038,1,9.7,50,5
73.482,2,9.7,50,5
30.514,2,9.7,50,5
49.77,2,9.7,50,5
62.249,3,9.7,50,5
78.493,1,9.7,50,5
6.9356,3,9.7,50,5
72.032,2,9.7,50,5
93.924,1,9.7,50,5
55.775,1,9.7,50,5
104.28,1,9.7,50,5
3.4154,3,9.7,50,5
160.07,2,9.7,50,5
3.3754,3,9.7,50,5
8.2359,3,7.6,51,5
34.26,1,7.6,51,5
140,2,7.6,51,5
67.799,2,7.6,51,5
170.58,2,7.6,51,5
10.437,3,7.6,51,5
196.63,1,7.6,51,5
169.98,3,7.6,51,5
87.635,2,7.6,51,5
64.33,1,7.6,51,5
53.401,1,7.6,51,5
75.2,1,7.6,51,5
91.835,3,7.6,51,5
5.4659,2,7.6,51,5
20.991,3,7.6,51,5
136.75,3,5.3,52,5
242.43,1,5.3,52,5
2.8877,2,5.3,52,5
33.515,2,5.3,52,5
31.908,2,5.3,52,5
20.154,3,5.3,52,5
176.08,1,5.3,52,5
82.454,3,5.3,52,5
46.875,2,5.3,52,5
8.055,1,5.3,52,5
29.738,1,5.3,52,5
23.59,1,5.3,52,5
24.529,3,5.3,52,5
106.88,2,5.3,52,5
56.699,3,5.3,52,5
26.422,3,8.8,67,5
35.532,1,8.8,67,5
20.689,2,8.8,67,5
158.09,2,8.8,67,5
124.43,2,8.8,67,5
45.082,3,8.8,67,5
135.65,1,8.8,67,5
15.412,3,8.8,67,5
23.56,2,8.8,67,5
20.386,1,8.8,67,5
89.711,3,8.8,67,5
135.45,2,8.8,67,5
1.6919,3,8.8,67,5
7.2798,3,7.2,68,5
50.165,1,7.2,68,5
105.66,2,7.2,68,5
161.31,2,7.2,68,5
0.43469,2,7.2,68,5
104.17,3,7.2,68,5
67.772,1,7.2,68,5
63.938,3,7.2,68,5
18.419,2,7.2,68,5
160.24,1,7.2,68,5
45.969,1,7.2,68,5
84.071,3,7.2,68,5
156.57,2,7.2,68,5
46.569,3,7.2,68,5
137.48,3,8.8,69,5
142.08,1,8.8,69,5
60.62,2,8.8,69,5
27.541,2,8.8,69,5
21.182,2,8.8,69,5
17.234,3,8.8,69,5
66.811,1,8.8,69,5
80.713,3,8.8,69,5
14.644,2,8.8,69,5
67.068,1,8.8,69,5
54.059,1,8.8,69,5
117.12,1,8.8,69,5
35.143,3,8.8,69,5
87.103,2,8.8,69,5
185.69,3,8.8,69,5
212.92,3,6,80,5
69.023,1,6,80,5
252.2,2,6,80,5
217.16,2,6,80,5
238.79,2,6,80,5
223.79,3,6,80,5
32.727,1,6,80,5
51.171,3,6,80,5
134.92,2,6,80,5
128.43,1,6,80,5
5.5269,1,6,80,5
106.41,1,6,80,5
76.701,3,6,80,5
106.24,2,6,80,5
109.9,3,6,80,5
51.841,3,6.8,81,5
22.823,1,6.8,81,5
8.6138,2,6.8,81,5
84.534,2,6.8,81,5
41.38,2,6.8,81,5
34.824,3,6.8,81,5
15.421,1,6.8,81,5
126.03,3,6.8,81,5
130.97,2,6.8,81,5
133.11,1,6.8,81,5
30.273,1,6.8,81,5
4.7754,1,6.8,81,5
102.23,3,6.8,81,5
230.86,2,6.8,81,5
27.513,3,6.8,81,5
19.61,3,8.3,84,5
27.962,1,8.3,84,5
33.522,2,8.3,84,5
50.247,2,8.3,84,5
16.513,2,8.3,84,5
104.17,3,8.3,84,5
76.85,1,8.3,84,5
30.829,3,8.3,84,5
182.79,2,8.3,84,5
208.13,1,8.3,84,5
167.93,1,8.3,84,5
222.14,3,8.3,84,5
200.2,2,8.3,84,5
31.073,3,8.3,84,5
125.31,3,9.9,87,5
35.305,1,9.9,87,5
89.271,2,9.9,87,5
49.332,2,9.9,87,5
8.5051,2,9.9,87,5
65.17,3,9.9,87,5
117.74,1,9.9,87,5
64.777,3,9.9,87,5
80.282,2,9.9,87,5
52.035,1,9.9,87,5
5.3847,1,9.9,87,5
133.08,1,9.9,87,5
56.246,3,9.9,87,5
85.509,2,9.9,87,5
30.005,3,9.9,87,5
66.231,3,6.4,92,5
79.269,1,6.4,92,5
245.27,2,6.4,92,5
41.26,2,6.4,92,5
45.502,2,6.4,92,5
