22.188,6.6,49,6
41.275,6.6,49,6
20.221,6.6,49,6
48.64,6.6,49,6
11.839,6.6,49,6
31.719,6.6,49,6
79.15,6.6,49,6
16.263,6.6,49,6
25.946,6.6,49,6
2.3011,5.3,52,6
23.244,5.3,52,6
148.23,5.3,52,6
123.24,5.3,52,6
30.99,5.3,52,6
26.574,5.3,52,6
277.19,5.3,52,6
205.15,5.3,52,6
176.69,6,80,6
74.335,6,80,6
86.503,6,80,6
207.12,6,80,6
28.835,6,80,6
134.01,6,80,6
62.62,6.8,81,6
179.77,6.8,81,6
59.558,6.8,81,6
1089.2,6.8,81,6
109.71,6.8,81,6
334.8,6.8,81,6
210.14,6.8,81,6
97.045,6.8,81,6
116.18,6.8,81,6
178.55,6.8,81,6
162.51,6.8,81,6
352.49,6.4,92,6
161.19,6.4,92,6
167.14,6.4,92,6
273.35,6.4,92,6
205,6.4,92,6
467.37,6.4,92,6
100.42,6.4,92,6
95.752,6.4,92,6
146.31,6.4,92,6
90.139,6.4,92,6
222.31,6.4,92,6
258.55,6.4,92,6
407.77,6.9,94,6
171.86,6.9,94,6
104.11,6.9,94,6
163.93,6.9,94,6
239.35,6.9,94,6
208.01,6.9,94,6
200.96,6.5,126,6
58.094,6.5,126,6
167.38,6.5,126,6
276.94,6.5,126,6
37.127,6.5,126,6
72.044,6.5,126,6
211.42,6.5,126,6
258.93,6.5,126,6
231.2,6.5,126,6
209.71,6.9,155,6
262.28,6.9,155,6
118.13,6.9,155,6
125.2,6.9,155,6
60.307,6.9,155,6
102.34,6.9,155,6
103.91,6.9,155,6
164.94,6.9,155,6
195.75,6.9,155,6
77.729,6.9,155,6
212.94,6.9,155,6
87.593,6.9,155,6
154.09,6.3,165,6
71.454,6.3,165,6
63.814,6.3,165,6
29.255,6.3,165,6
27.482,6.3,165,6
59.13,6.3,165,6
186.42,6.3,165,6
219.26,6.3,165,6
22.82,6.3,165,6
247.19,6.9,186,6
199.59,6.9,186,6
149.71,6.9,186,6
240.82,6.9,186,6
175.01,6.9,186,6
190.68,6.9,186,6
51.396,6.9,186,6
285.58,6.9,186,6
176.92,6.9,186,6
202.11,6.9,192,6
1.4721,6.9,192,6
26.993,6.9,192,6
164.15,6.9,192,6
73.35,6.9,192,6
186.37,6,195,6
220.26,6,195,6
86.857,6,195,6
31.432,6,195,6
52.214,6,195,6
89.724,6,195,6
155.51,6,224,6
85.923,6,224,6
82.901,6,224,6
33.042,6,224,6
4.7069,6,224,6
276.48,6,224,6
46.8,6,224,6
254.14,6,224,6
66.977,6,224,6
156.78,6,225,6
199.76,6,225,6
171,6,225,6
210.01,6,225,6
182.41,6,225,6
289.93,6,225,6
4.8309,6,225,6
277.64,6,225,6
353.5,5.1,270,6
332.4,5.1,270,6
112.4,5.1,270,6
250.09,5.8,281,6
146.95,5.8,281,6
185.36,5.8,281,6
102.7,5.8,281,6
69.57,5.8,281,6
173.63,5.8,281,6
117.58,5.8,281,6
34.221,6.6,289,6
270.37,6.6,289,6
44.132,6.6,289,6
176.19,6.6,289,6
125.5,6.6,289,6
11.423,6.6,289,6
192.8,6.6,289,6
269.85,6,295,6
51.1,6,295,6
292.61,6,295,6
98.462,6,295,6
354.88,6,295,6
288.99,6,295,6
281.65,5.8,344,6
1091.4,5.8,344,6
1089.8,5.8,344,6
342,5.8,344,6
173.76,5.8,344,6
1089.8,5.8,344,6
262.87,5.8,344,6
84.445,5.8,344,6
181.45,5.8,344,6
52.404,5.8,344,6
82.23,5.8,344,6
433.66,5.8,344,6
6.7938,5.8,344,6
248.55,6.5,366,6
182.4,6.5,366,6
502.17,6.5,366,6
250.29,6.5,366,6
271.54,6.5,366,6
194.21,6.5,366,6
122.47,6.5,366,6
223.91,6.8,380,6
363.58,6.8,380,6
450.49,6.8,380,6
189.71,6.8,380,6
213.27,6.8,380,6
57.972,8.8,6,8
14.341,8.8,6,8
33.425,8.8,6,8
7.0229,8.8,6,8
113.4,8.8,6,8
151.61,8.8,6,8
58.097,8.8,6,8
85.838,8.8,6,8
135.08,8.8,6,8
84.185,8.8,6,8
69.64,8.8,6,8
114.08,8.8,6,8
172.79,8.8,6,8
68.23,8.8,6,8
104.54,8.8,6,8
62.204,8.8,6,8
123.38,8.8,6,8
117.86,8.8,6,8
105.04,8.8,6,8
53.789,8.8,6,8
276.62,7.7,17,8
169.38,7.7,17,8
133.96,7.7,17,8
113.8,7.7,17,8
195.87,7.7,17,8
46.446,7.7,17,8
176.3,7.7,17,8
180.31,7.7,17,8
300.77,7.7,17,8
101.43,7.7,17,8
178.77,7.7,17,8
153.56,7.6,51,8
92.304,7.6,51,8
45.772,7.6,51,8
141.57,7.6,51,8
117.57,7.6,51,8
99.545,7.6,51,8
281.99,8.8,67,8
174.64,8.8,67,8
111.57,8.8,67,8
357,8.8,67,8
171.54,8.8,67,8
210.84,8.8,67,8
341.82,8.8,67,8
387.63,8.8,67,8
127.58,7.2,68,8
90.894,7.2,68,8
21.995,7.2,68,8
98.632,7.2,68,8
122.71,7.2,68,8
208.86,7.2,68,8
69.845,8.8,69,8
104.53,8.8,69,8
116.11,8.8,69,8
173.39,8.8,69,8
381.5,8.8,69,8
151.99,8.8,69,8
89.742,8.8,69,8
23.793,8.8,69,8
63.156,8.8,69,8
126.38,8.8,69,8
111.29,8.8,69,8
48.479,8.8,69,8
189.04,8.3,84,8
334.6,8.3,84,8
205.9,8.3,84,8
186.23,8.3,84,8
382.7,8.3,84,8
361.18,8.3,84,8
178.43,8.3,84,8
371.76,8.3,84,8
107.33,8.1,148,8
168.75,8.1,148,8
82.699,8.1,148,8
35.815,8.1,148,8
121.42,8.1,148,8
33.304,8.1,148,8
22.062,8.1,148,8
29.605,8.1,148,8
226.02,8.1,148,8
36.274,8.1,148,8
68.681,8.1,148,8
114.94,8.1,148,8
43.412,7.9,171,8
1090.2,7.9,171,8
263.21,7.9,171,8
146,7.9,171,8
197.85,7.9,171,8
217.6,7.9,171,8
44.528,7.9,171,8
108.89,8.8,187,8
119.99,8.8,187,8
83.714,8.8,187,8
26.616,8.8,187,8
162.81,8.8,187,8
45.562,8.8,187,8
63.221,8.8,187,8
76.903,8.8,187,8
29.849,8.8,187,8
12.279,8.8,187,8
0.92587,8.8,187,8
13.807,8.8,187,8
52.582,8.8,187,8
124.57,8.8,187,8
47.922,8.8,187,8
87.02,8.7,197,8
124,8.7,197,8
50.875,8.7,197,8
87.941,8.7,197,8
244.75,8.7,197,8
33.617,8.7,197,8
42.932,8.7,197,8
69.812,8.7,197,8
192.7,8.7,197,8
276.28,8.7,197,8
86.57,7.7,220,8
57.795,7.7,220,8
7.5092,7.7,220,8
116.62,7.7,220,8
148.69,7.7,220,8
102.67,7.7,220,8
35.287,7.7,220,8
122.24,7.7,220,8
76.891,7.7,220,8
220.65,7.7,220,8
171.94,7.7,220,8
38.269,7.7,220,8
459.19,7.7,220,8
40.666,8.5,223,8
179.74,8.5,223,8
14.708,8.5,223,8
90.222,8.5,223,8
221.31,8.5,223,8
49.281,8.5,223,8
168.66,8.5,223,8
83.995,8.5,223,8
195.49,8.5,223,8
86.815,8.5,223,8
206.19,7.3,236,8
77.752,7.3,236,8
46.033,7.3,236,8
115.54,7.3,236,8
327.79,7.3,236,8
262.26,7.3,236,8
126,7.3,236,8
174.9,7.3,236,8
52.236,7.2,253,8
201.87,7.2,253,8
22.035,7.2,253,8
67.529,7.2,253,8
228.95,7.2,253,8
25.107,7.2,253,8
143.97,7.2,253,8
127.32,7.2,253,8
154.92,7.2,253,8
20.116,8,261,8
178.99,8,261,8
149.4,8,261,8
85.226,8,261,8
271.98,8,261,8
42.445,8,261,8
49.891,8,261,8
202.34,8,261,8
100.01,8,261,8
278.9,8,261,8
16.927,7.3,271,8
298.21,7.3,271,8
15.234,7.3,271,8
192.56,7.3,271,8
175.1,7.3,271,8
69.448,7.3,271,8
108.48,7.3,271,8
217.85,7.3,271,8
219.96,7.3,271,8
259.26,7.3,271,8
223.42,7.2,280,8
174.84,7.2,280,8
37.224,7.2,280,8
211.68,7.2,280,8
