57.972,8.8,6,9
14.341,8.8,6,9
33.425,8.8,6,9
7.0229,8.8,6,9
113.4,8.8,6,9
151.61,8.8,6,9
58.097,8.8,6,9
85.838,8.8,6,9
135.08,8.8,6,9
84.185,8.8,6,9
69.64,8.8,6,9
114.08,8.8,6,9
172.79,8.8,6,9
68.23,8.8,6,9
104.54,8.8,6,9
62.204,8.8,6,9
123.38,8.8,6,9
117.86,8.8,6,9
105.04,8.8,6,9
53.789,8.8,6,9
77.385,11.6,7,9
817.29,11.6,7,9
177.05,11.6,7,9
86.327,11.6,7,9
227.96,11.6,7,9
112.16,11.6,7,9
114.36,11.6,7,9
67.718,11.6,7,9
271.34,11.6,7,9
57.127,11.6,7,9
3.6423,11.6,7,9
287.24,11.6,7,9
83.424,11.6,7,9
97.212,11.6,7,9
72.217,11.6,7,9
22.903,11.6,7,9
45.905,11.6,7,9
159.83,11.6,7,9
217.38,11.6,7,9
120.92,11.6,7,9
45.303,11.6,7,9
148.22,11.6,7,9
62.044,11.6,7,9
122.82,11.6,7,9
276.62,7.7,17,9
169.38,7.7,17,9
133.96,7.7,17,9
113.8,7.7,17,9
195.87,7.7,17,9
46.446,7.7,17,9
176.3,7.7,17,9
180.31,7.7,17,9
300.77,7.7,17,9
101.43,7.7,17,9
178.77,7.7,17,9
182.21,10.1,20,9
205.96,10.1,20,9
53.17,10.1,20,9
49.766,10.1,20,9
102.6,10.1,20,9
53.265,10.1,20,9
115.98,10.1,20,9
33.477,10.1,20,9
225.15,10.1,20,9
111.51,10.1,20,9
56.082,10.1,20,9
28.058,10.1,20,9
47.97,10.1,20,9
189.18,11.5,23,9
95.479,11.5,23,9
327.17,11.5,23,9
219.18,11.5,23,9
208.3,11.5,23,9
86.601,11.5,23,9
183.97,11.5,23,9
41.97,11.5,23,9
139.64,11.5,23,9
146.23,11.5,23,9
440.96,11.5,23,9
54.309,11.5,23,9
3.964,11.5,23,9
14.237,10.5,25,9
57.981,10.5,25,9
87.41,10.5,25,9
98.108,10.5,25,9
15.795,10.5,25,9
4.4507,10.5,25,9
85.526,10.5,25,9
120.21,10.5,25,9
180.63,10.5,25,9
19.145,10.9,26,9
65.768,10.9,26,9
61.267,10.9,26,9
83.61,10.9,26,9
45.203,10.9,26,9
37.871,10.9,26,9
129.7,10.9,26,9
80.861,10.9,26,9
46.534,10.9,26,9
110.77,10.9,26,9
78.355,10.9,26,9
139.58,11,29,9
197.23,11,29,9
184.7,11,29,9
393.75,11,29,9
254.74,11,29,9
247.25,11,29,9
187.58,11,29,9
96.777,11,29,9
90.186,11,29,9
252.74,11,29,9
189.13,10.6,30,9
187.92,10.6,30,9
40.011,10.6,30,9
182.16,10.6,30,9
84.75,10.6,30,9
37.268,10.6,30,9
168.32,10.6,30,9
123.08,10.6,30,9
235.31,10.6,30,9
82.338,9.6,44,9
36.767,9.6,44,9
34.897,9.6,44,9
3.5104,9.6,44,9
80.362,9.6,44,9
125.48,9.6,44,9
71.597,9.6,44,9
100.69,9.6,44,9
79.634,9.6,44,9
94.879,9.6,44,9
23.279,9.6,44,9
61.792,9.6,44,9
95.897,9.6,44,9
39.458,9.6,44,9
77.528,9.6,45,9
65.918,9.6,45,9
1.7638,9.6,45,9
16.399,9.6,45,9
14.106,9.6,45,9
53.506,9.6,45,9
29.72,9.6,45,9
104.47,9.6,45,9
108.62,9.6,45,9
7.4629,9.6,45,9
113.84,9.6,45,9
238.4,9.6,45,9
46.932,9.6,45,9
78.028,10.1,47,9
50.43,10.1,47,9
83.053,10.1,47,9
255.92,10.1,47,9
119.6,10.1,47,9
65.568,10.1,47,9
340.58,10.1,47,9
140.95,10.1,47,9
164.17,10.1,47,9
22.188,6.6,49,9
41.275,6.6,49,9
20.221,6.6,49,9
48.64,6.6,49,9
11.839,6.6,49,9
31.719,6.6,49,9
79.15,6.6,49,9
16.263,6.6,49,9
25.946,6.6,49,9
26.595,9.7,50,9
178.15,9.7,50,9
91.045,9.7,50,9
32.93,9.7,50,9
111.88,9.7,50,9
116.15,9.7,50,9
144.15,9.7,50,9
94.914,9.7,50,9
181.14,9.7,50,9
44.892,9.7,50,9
108.91,9.7,50,9
153.56,7.6,51,9
92.304,7.6,51,9
45.772,7.6,51,9
141.57,7.6,51,9
117.57,7.6,51,9
99.545,7.6,51,9
2.3011,5.3,52,9
23.244,5.3,52,9
148.23,5.3,52,9
123.24,5.3,52,9
30.99,5.3,52,9
26.574,5.3,52,9
277.19,5.3,52,9
205.15,5.3,52,9
176.16,11.6,53,9
239.11,11.6,53,9
73.471,11.6,53,9
265.67,11.6,53,9
33.221,11.6,53,9
32.557,11.6,53,9
11.768,11.6,53,9
52.595,11.6,53,9
55.718,11.6,53,9
220.64,11.6,53,9
71.003,11.9,56,9
296.2,11.9,56,9
68.173,11.9,56,9
116.46,11.9,56,9
167.43,11.9,56,9
43.734,11.9,56,9
128.11,11.9,56,9
231.89,11.9,56,9
119.22,11.9,56,9
81.9,11.9,56,9
357.45,11.9,56,9
106.16,11.9,56,9
193.67,11.3,66,9
39.088,11.3,66,9
149.99,11.3,66,9
31.356,11.3,66,9
101.97,11.3,66,9
34.108,11.3,66,9
121.4,11.3,66,9
456.23,11.3,66,9
37.784,11.3,66,9
216.16,11.3,66,9
13.155,11.3,66,9
29.46,11.3,66,9
51.899,11.3,66,9
281.99,8.8,67,9
174.64,8.8,67,9
111.57,8.8,67,9
357,8.8,67,9
171.54,8.8,67,9
210.84,8.8,67,9
341.82,8.8,67,9
387.63,8.8,67,9
127.58,7.2,68,9
90.894,7.2,68,9
21.995,7.2,68,9
98.632,7.2,68,9
122.71,7.2,68,9
208.86,7.2,68,9
69.845,8.8,69,9
104.53,8.8,69,9
116.11,8.8,69,9
173.39,8.8,69,9
381.5,8.8,69,9
151.99,8.8,69,9
89.742,8.8,69,9
23.793,8.8,69,9
63.156,8.8,69,9
126.38,8.8,69,9
111.29,8.8,69,9
48.479,8.8,69,9
173.32,10.3,70,9
15.243,10.3,70,9
44.321,10.3,70,9
60.998,10.3,70,9
11.373,10.3,70,9
156.38,10.3,70,9
34.38,10.3,70,9
183.08,10.3,70,9
40.005,10.3,70,9
35.019,10.3,70,9
78.03,10.3,70,9
162.01,10.3,70,9
100.72,10.3,70,9
173.57,10.3,70,9
188.62,12.1,74,9
108.08,12.1,74,9
116.84,12.1,74,9
249.34,12.1,74,9
105.78,12.1,74,9
214.55,12.1,74,9
233.42,12.1,74,9
17.188,12.1,74,9
176.69,6,80,9
74.335,6,80,9
86.503,6,80,9
207.12,6,80,9
28.835,6,80,9
134.01,6,80,9
62.62,6.8,81,9
179.77,6.8,81,9
59.558,6.8,81,9
1089.2,6.8,81,9
109.71,6.8,81,9
334.8,6.8,81,9
210.14,6.8,81,9
97.045,6.8,81,9
116.18,6.8,81,9
178.55,6.8,81,9
162.51,6.8,81,9
14.028,11.2,83,9
67.309,11.2,83,9
6.9373,11.2,83,9
108.39,11.2,83,9
103.12,11.2,83,9
34.122,11.2,83,9
85.728,11.2,83,9
107.66,11.2,83,9
88.394,11.2,83,9
213.15,11.2,83,9
4.2519,11.2,83,9
37.175,11.2,83,9
189.04,8.3,84,9
334.6,8.3,84,9
205.9,8.3,84,9
186.23,8.3,84,9
382.7,8.3,84,9
361.18,8.3,84,9
178.43,8.3,84,9
371.76,8.3,84,9
214.86,11.8,86,9
