0,2,6.6,49,6
0,2,6.6,49,6
1,1,6.6,49,6
1,2,6.6,49,6
1,3,6.6,49,6
0,3,6.6,49,6
0,1,6.6,49,6
0,1,6.6,49,6
1,3,6.6,49,6
0,2,6.6,49,6
0,2,6.6,49,6
0,3,6.6,49,6
0,1,6.6,49,6
1,1,6.6,49,6
0,2,6.6,49,6
0,3,6.6,49,6
0,2,6.6,49,6
1,1,6.6,49,6
0,3,6.6,49,6
1,3,6.6,49,6
1,1,6.6,49,6
1,3,6.6,49,6
1,2,6.6,49,6
0,2,6.6,49,6
1,3,6.6,49,6
1,1,6.6,49,6
0,1,6.6,49,6
0,2,6.6,49,6
1,3,6.6,49,6
0,1,6.6,49,6
0,2,5.3,52,6
0,1,5.3,52,6
1,2,5.3,52,6
0,2,5.3,52,6
0,1,5.3,52,6
0,3,5.3,52,6
1,3,5.3,52,6
1,1,5.3,52,6
0,3,5.3,52,6
0,2,5.3,52,6
0,2,5.3,52,6
0,3,5.3,52,6
0,1,5.3,52,6
1,1,5.3,52,6
1,3,5.3,52,6
0,3,5.3,52,6
0,2,5.3,52,6
0,1,5.3,52,6
0,3,5.3,52,6
0,2,5.3,52,6
0,1,5.3,52,6
0,3,5.3,52,6
0,2,5.3,52,6
0,2,5.3,52,6
1,3,5.3,52,6
0,1,5.3,52,6
0,1,5.3,52,6
0,2,5.3,52,6
0,3,5.3,52,6
0,1,5.3,52,6
1,2,6,80,6
0,1,6,80,6
1,2,6,80,6
0,2,6,80,6
0,1,6,80,6
0,3,6,80,6
1,3,6,80,6
0,1,6,80,6
0,3,6,80,6
0,2,6,80,6
1,2,6,80,6
0,3,6,80,6
0,1,6,80,6
0,1,6,80,6
1,3,6,80,6
1,3,6,80,6
0,2,6,80,6
1,1,6,80,6
0,3,6,80,6
1,2,6,80,6
0,1,6,80,6
0,3,6,80,6
0,2,6,80,6
0,2,6,80,6
0,3,6,80,6
0,1,6,80,6
1,1,6,80,6
1,2,6,80,6
0,3,6,80,6
1,1,6,80,6
0,3,6.8,81,6
0,1,6.8,81,6
0,2,6.8,81,6
0,2,6.8,81,6
0,1,6.8,81,6
0,1,6.8,81,6
0,3,6.8,81,6
0,1,6.8,81,6
0,3,6.8,81,6
1,2,6.8,81,6
1,2,6.8,81,6
1,3,6.8,81,6
1,1,6.8,81,6
1,2,6.8,81,6
0,1,6.8,81,6
0,3,6.8,81,6
0,2,6.8,81,6
0,1,6.8,81,6
1,3,6.8,81,6
0,3,6.8,81,6
0,1,6.8,81,6
0,3,6.8,81,6
0,2,6.8,81,6
0,2,6.8,81,6
0,2,6.8,81,6
0,1,6.8,81,6
1,1,6.8,81,6
1,2,6.8,81,6
1,3,6.8,81,6
0,3,6.8,81,6
1,2,5.2,88,6
0,1,5.2,88,6
0,2,5.2,88,6
1,2,5.2,88,6
1,1,5.2,88,6
1,3,5.2,88,6
0,3,5.2,88,6
0,1,5.2,88,6
0,3,5.2,88,6
0,2,5.2,88,6
1,2,5.2,88,6
0,3,5.2,88,6
1,1,5.2,88,6
1,1,5.2,88,6
0,3,5.2,88,6
0,3,5.2,88,6
0,2,5.2,88,6
0,1,5.2,88,6
1,3,5.2,88,6
1,2,5.2,88,6
1,1,5.2,88,6
1,3,5.2,88,6
1,2,5.2,88,6
0,2,5.2,88,6
0,3,5.2,88,6
0,1,5.2,88,6
1,1,5.2,88,6
0,2,5.2,88,6
0,3,5.2,88,6
0,1,5.2,88,6
0,2,6.4,92,6
0,1,6.4,92,6
0,2,6.4,92,6
1,2,6.4,92,6
1,1,6.4,92,6
0,3,6.4,92,6
0,3,6.4,92,6
0,1,6.4,92,6
1,3,6.4,92,6
0,2,6.4,92,6
0,2,6.4,92,6
0,3,6.4,92,6
0,1,6.4,92,6
1,1,6.4,92,6
0,3,6.4,92,6
0,3,6.4,92,6
0,2,6.4,92,6
0,1,6.4,92,6
0,3,6.4,92,6
0,2,6.4,92,6
1,1,6.4,92,6
0,3,6.4,92,6
0,2,6.4,92,6
1,2,6.4,92,6
0,3,6.4,92,6
0,1,6.4,92,6
0,1,6.4,92,6
0,2,6.4,92,6
0,3,6.4,92,6
0,1,6.4,92,6
1,2,6.9,94,6
1,2,6.9,94,6
0,1,6.9,94,6
1,2,6.9,94,6
0,1,6.9,94,6
0,3,6.9,94,6
1,3,6.9,94,6
0,1,6.9,94,6
0,3,6.9,94,6
0,2,6.9,94,6
1,3,6.9,94,6
0,3,6.9,94,6
0,1,6.9,94,6
1,1,6.9,94,6
0,2,6.9,94,6
0,3,6.9,94,6
0,2,6.9,94,6
1,1,6.9,94,6
0,3,6.9,94,6
0,2,6.9,94,6
0,1,6.9,94,6
1,3,6.9,94,6
1,2,6.9,94,6
1,2,6.9,94,6
0,3,6.9,94,6
1,1,6.9,94,6
0,1,6.9,94,6
0,2,6.9,94,6
0,3,6.9,94,6
0,1,6.9,94,6
0,2,6.5,126,6
1,2,6.5,126,6
1,1,6.5,126,6
0,2,6.5,126,6
0,3,6.5,126,6
1,3,6.5,126,6
1,1,6.5,126,6
1,1,6.5,126,6
0,3,6.5,126,6
1,2,6.5,126,6
0,2,6.5,126,6
0,3,6.5,126,6
0,1,6.5,126,6
1,1,6.5,126,6
1,2,6.5,126,6
1,3,6.5,126,6
0,2,6.5,126,6
1,1,6.5,126,6
0,3,6.5,126,6
0,3,6.5,126,6
1,1,6.5,126,6
0,3,6.5,126,6
1,2,6.5,126,6
0,2,6.5,126,6
0,3,6.5,126,6
1,1,6.5,126,6
1,1,6.5,126,6
0,2,6.5,126,6
0,3,6.5,126,6
1,1,6.5,126,6
0,2,5.6,152,6
1,2,5.6,152,6
1,1,5.6,152,6
1,2,5.6,152,6
1,1,5.6,152,6
0,3,5.6,152,6
0,3,5.6,152,6
1,1,5.6,152,6
0,3,5.6,152,6
0,2,5.6,152,6
0,3,5.6,152,6
1,3,5.6,152,6
0,1,5.6,152,6
1,1,5.6,152,6
0,2,5.6,152,6
0,3,5.6,152,6
0,2,5.6,152,6
0,1,5.6,152,6
1,3,5.6,152,6
0,2,5.6,152,6
0,1,5.6,152,6
0,3,5.6,152,6
1,2,5.6,152,6
0,2,5.6,152,6
1,3,5.6,152,6
1,1,5.6,152,6
0,1,5.6,152,6
0,2,5.6,152,6
0,3,5.6,152,6
0,1,5.6,152,6
0,1,6.9,155,6
1,3,6.9,155,6
1,1,6.9,155,6
1,2,6.9,155,6
0,1,6.9,155,6
1,2,6.9,155,6
0,3,6.9,155,6
0,3,6.9,155,6
0,3,6.9,155,6
1,2,6.9,155,6
0,2,6.9,155,6
0,3,6.9,155,6
0,1,6.9,155,6
0,1,6.9,155,6
0,2,6.9,155,6
0,3,6.9,155,6
0,2,6.9,155,6
0,1,6.9,155,6
1,3,6.9,155,6
1,2,6.9,155,6
1,1,6.9,155,6
0,3,6.9,155,6
1,2,6.9,155,6
0,2,6.9,155,6
1,3,6.9,155,6
1,1,6.9,155,6
0,1,6.9,155,6
1,2,6.9,155,6
1,3,6.9,155,6
1,1,6.9,155,6
1,1,6.9,161,6
1,2,6.9,161,6
1,1,6.9,161,6
1,2,6.9,161,6
1,1,6.9,161,6
1,3,6.9,161,6
0,3,6.9,161,6
1,1,6.9,161,6
0,3,6.9,161,6
0,2,6.9,161,6
1,2,6.9,161,6
1,3,6.9,161,6
1,1,6.9,161,6
1,1,6.9,161,6
1,2,6.9,161,6
1,3,6.9,161,6
0,2,6.9,161,6
1,1,6.9,161,6
1,3,6.9,161,6
1,2,6.9,161,6
1,3,6.9,161,6
1,3,6.9,161,6
0,2,6.9,161,6
1,2,6.9,161,6
1,1,6.9,161,6
1,1,6.9,161,6
1,1,6.9,161,6
0,2,6.9,161,6
0,3,6.9,161,6
1,3,6.9,161,6
0,3,6.3,165,6
1,2,6.3,165,6
1,1,6.3,165,6
0,3,6.3,165,6
0,1,6.3,165,6
0,2,6.3,165,6
1,3,6.3,165,6
0,1,6.3,165,6
0,3,6.3,165,6
1,2,6.3,165,6
0,2,6.3,165,6
1,3,6.3,165,6
1,1,6.3,165,6
1,1,6.3,165,6
1,2,6.3,165,6
0,3,6.3,165,6
0,2,6.3,165,6
1,1,6.3,165,6
0,3,6.3,165,6
1,2,6.3,165,6
1,1,6.3,165,6
1,3,6.3,165,6
1,2,6.3,165,6
0,2,6.3,165,6
0,3,6.3,165,6
1,1,6.3,165,6
0,1,6.3,165,6
0,2,6.3,165,6
0,3,6.3,165,6
1,1,6.3,165,6
1,2,6.9,186,6
0,2,6.9,186,6
0,3,6.9,186,6
1,2,6.9,186,6
1,1,6.9,186,6
0,1,6.9,186,6
0,3,6.9,186,6
1,1,6.9,186,6
0,3,6.9,186,6
1,2,6.9,186,6
0,2,6.9,186,6
1,3,6.9,186,6
1,1,6.9,186,6
1,1,6.9,186,6
1,2,6.9,186,6
0,3,6.9,186,6
1,2,6.9,186,6
1,1,6.9,186,6
1,3,6.9,186,6
1,2,6.9,186,6
1,1,6.9,186,6
1,3,6.9,186,6
0,2,6.9,186,6
0,2,6.9,186,6
0,3,6.9,186,6
1,1,6.9,186,6
0,1,6.9,186,6
0,3,6.9,186,6
0,3,6.9,186,6
0,1,6.9,186,6
0,3,6,195,6
0,1,6,195,6
0,2,6,195,6
1,2,6,195,6
0,1,6,195,6
0,1,6,195,6
1,3,6,195,6
0,1,6,195,6
0,3,6,195,6
0,2,6,195,6
0,2,6,195,6
0,3,6,195,6
0,1,6,195,6
0,2,6,195,6
0,1,6,195,6
0,3,6,195,6
0,2,6,195,6
0,1,6,195,6
1,3,6,195,6
0,3,6,195,6
0,1,6,195,6
0,3,6,195,6
0,2,6,195,6
0,2,6,195,6
0,2,6,195,6
0,1,6,195,6
1,1,6,195,6
0,2,6,195,6
0,3,6,195,6
1,3,6,195,6
0,1,5.2,196,6
1,3,5.2,196,6
0,1,5.2,196,6
0,2,5.2,196,6
0,1,5.2,196,6
1,1,5.2,196,6
0,3,5.2,196,6
1,3,5.2,196,6
0,3,5.2,196,6
0,2,5.2,196,6
1,2,5.2,196,6
1,3,5.2,196,6
0,1,5.2,196,6
1,1,5.2,196,6
1,2,5.2,196,6
0,3,5.2,196,6
1,2,5.2,196,6
1,1,5.2,196,6
1,3,5.2,196,6
0,2,5.2,196,6
0,1,5.2,196,6
0,3,5.2,196,6
1,2,5.2,196,6
0,2,5.2,196,6
0,3,5.2,196,6
1,1,5.2,196,6
0,1,5.2,196,6
0,2,5.2,196,6
0,3,5.2,196,6
1,1,5.2,196,6
0,2,6.6,213,6
1,2,6.6,213,6
0,3,6.6,213,6
0,2,6.6,213,6
0,1,6.6,213,6
1,1,6.6,213,6
0,3,6.6,213,6
0,1,6.6,213,6
1,3,6.6,213,6
0,2,6.6,213,6
1,2,6.6,213,6
