34.102,1,12,222,12
61.054,1,12,222,12
72.8,3,12,222,12
2.5934,2,12,222,12
75.948,3,12,222,12
71.484,1,12,222,12
60.256,1,12,222,12
59.621,1,12,222,12
111.52,0,12,222,12
56.492,3,12,222,12
67.977,1,12,222,12
91.294,2,12,222,12
52.513,3,12,222,12
65.058,3,12,222,12
38.322,1,12,222,12
0.84456,1,12,222,12
124.43,0,12,222,12
44.314,2,12,222,12
83.453,1,12,222,12
77.192,3,12,222,12
55.42,3,12,222,12
106.4,3,12,222,12
51.189,2,12,222,12
159.76,0,12,222,12
119.67,0,12,222,12
109.2,0,12,222,12
23.002,3,12,222,12
5.9624,2,12,222,12
22.842,1,12,222,12
30.701,2,12,222,12
19.225,3,12,222,12
42.169,2,12,222,12
37.311,1,12,222,12
31.15,1,12,222,12
60.344,2,12,222,12
26.522,1,12,222,12
23.526,3,12,222,12
11.182,2,12,222,12
125.64,0,12,222,12
8.1468,1,12,222,12
98.022,3,12,222,12
19.489,2,12,222,12
28.68,3,12,222,12
46.513,3,12,222,12
24.595,1,12,222,12
4.3178,1,12,222,12
127.59,0,12,222,12
7.2574,3,12,222,12
17.069,2,12,222,12
26.5,2,12,222,12
36.807,1,12,222,12
26.391,3,12,222,12
82.549,2,12,222,12
47.381,2,12,222,12
49.732,2,12,222,12
23.38,2,12,222,12
8.914,1,12,222,12
34.001,2,12,222,12
0.22381,1,12,226,12
28.729,1,12,226,12
0.96113,3,12,226,12
60.668,2,12,226,12
75.065,3,12,226,12
117.6,0,12,226,12
16.575,1,12,226,12
31.954,1,12,226,12
51.357,1,12,226,12
40.526,3,12,226,12
15.772,3,12,226,12
87.695,1,12,226,12
94.195,2,12,226,12
5.2695,3,12,226,12
35.654,3,12,226,12
32.705,1,12,226,12
21.259,1,12,226,12
80.187,2,12,226,12
4.2503,2,12,226,12
15.568,1,12,226,12
2.9428,3,12,226,12
55,3,12,226,12
6.8024,1,12,226,12
59.863,3,12,226,12
22.492,2,12,226,12
138.17,0,12,226,12
97.423,1,12,226,12
62.559,3,12,226,12
35.266,2,12,226,12
31.266,2,12,226,12
87.57,3,12,226,12
16.691,2,12,226,12
12.975,1,12,226,12
56.949,1,12,226,12
40.417,2,12,226,12
30.829,1,12,226,12
34.417,3,12,226,12
10.332,2,12,226,12
30.83,3,12,226,12
27.937,1,12,226,12
20.992,3,12,226,12
35.306,2,12,226,12
6.0073,3,12,226,12
48.408,3,12,226,12
16.609,1,12,226,12
13.245,1,12,226,12
23.566,2,12,226,12
46.405,3,12,226,12
12.162,2,12,226,12
21.125,2,12,226,12
26.361,1,12,226,12
83.372,3,12,226,12
101.13,2,12,226,12
38.307,2,12,226,12
1.9887,2,12,226,12
3.214,2,12,226,12
48.774,1,12,226,12
9.3341,2,12,226,12
91.286,1,7.8,231,8
31.954,1,7.8,231,8
14.338,3,7.8,231,8
85.99,2,7.8,231,8
22.217,3,7.8,231,8
29.519,1,7.8,231,8
126.29,1,7.8,231,8
47.711,1,7.8,231,8
27.521,3,7.8,231,8
61.759,3,7.8,231,8
84.38,1,7.8,231,8
35.513,2,7.8,231,8
83.425,3,7.8,231,8
10.863,1,7.8,231,8
13.618,1,7.8,231,8
81.153,2,7.8,231,8
12.649,2,7.8,231,8
108.15,1,7.8,231,8
59.709,3,7.8,231,8
7.9486,3,7.8,231,8
56.844,2,7.8,231,8
42.725,2,7.8,231,8
10.112,1,7.8,231,8
235.05,2,7.8,231,8
115.43,2,7.8,231,8
28.03,3,7.8,231,8
133.82,3,7.8,231,8
87.546,1,7.8,231,8
97.427,3,7.8,231,8
60.691,2,7.8,231,8
6.3177,2,7.8,231,8
15.727,1,7.8,231,8
210.82,2,7.8,231,8
59.012,3,7.8,231,8
69.838,2,7.8,231,8
113.65,1,7.8,231,8
179.14,3,7.8,231,8
12.365,2,7.8,231,8
102.33,1,7.8,231,8
1.6051,1,7.8,231,8
32.107,3,7.8,231,8
72.316,1,7.8,231,8
33.134,1,7.8,231,8
46.177,2,7.8,231,8
13.812,2,7.8,231,8
71.509,3,7.8,231,8
89.09,2,7.8,231,8
126.05,1,9.1,235,10
201.66,3,9.1,235,10
57.77,2,9.1,235,10
4.8735,3,9.1,235,10
73.641,1,9.1,235,10
52.658,1,9.1,235,10
20.284,1,9.1,235,10
56.122,1,9.1,235,10
202.59,3,9.1,235,10
215.36,3,9.1,235,10
22.054,1,9.1,235,10
120.02,2,9.1,235,10
52.025,3,9.1,235,10
23.739,3,9.1,235,10
132.61,1,9.1,235,10
86.608,1,9.1,235,10
11.948,2,9.1,235,10
98.919,2,9.1,235,10
67.042,1,9.1,235,10
55.915,3,9.1,235,10
126.21,3,9.1,235,10
16.589,1,9.1,235,10
108.39,3,9.1,235,10
85.141,2,9.1,235,10
51.609,2,9.1,235,10
172.9,1,9.1,235,10
47.126,2,9.1,235,10
18.009,3,9.1,235,10
28.869,2,9.1,235,10
23.048,1,9.1,235,10
54.912,2,9.1,235,10
104.82,3,9.1,235,10
9.9295,2,9.1,235,10
12.843,1,9.1,235,10
77.46,1,9.1,235,10
4.4953,2,9.1,235,10
49.559,1,9.1,235,10
92.425,3,9.1,235,10
218.24,2,9.1,235,10
6.5281,3,9.1,235,10
128.79,1,9.1,235,10
